spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,runtime
324.1591730575768,2.6842488498352335,4.6539048594433226,4.757111294156415,510.63185349217747,0.8789892346867014,0.5128964426274687,1355165796.212141,49.98223297931584,35.04867958767425,2793.7634600000006
214.82443388114325,1.8481912615651823,7.616499138109665,6.753225207041325,671.892093176654,0.8391019066952514,0.5032109288554492,1355472828.0143902,30.456662969314042,38.415130847385896,2793.778430000001
421.53966334053183,1.869776024711207,4.253067000369587,6.753257315559029,771.4434357647067,0.7290755379235665,0.5309925037750212,1355338033.6245341,45.21083318255578,29.359508857781172,2794.5335200000013
162.0,2.4178546650891444,3.6868942633479507,2.5454836338179616,323.1040541870299,0.6106116292255646,0.517816076568616,1354997359.429285,39.43218943744834,23.83456578076223,2795.2450900000013
270.2183370214643,2.2215440296056372,7.714876694473308,4.767459643176883,872.3826502267817,0.7421205358958558,0.5300328920355074,1355225611.8260574,34.26203906835391,23.806651596135634,2795.527610000001
