spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.memory.fraction,spark.memory.offHeap.size,spark.memory.storageFraction,runtime
2.9606264315593913,7.560771741281476,4.602636594854193,0.7356969451331082,984.9517561837009,0.8032039539418167,2709.0973750000003
1.0626787472459194,7.887881841287154,3.250435829420154,0.5594476117560879,722.569571852332,0.8497990669676683,2709.0973750000003
2.3761239724227847,7.694908810684499,3.8920319514249226,0.5678414429790484,988.1028846604322,0.6150308743377902,2709.0973750000003
1.5038352141265476,7.827152173657803,5.100857198517273,0.6391296145407928,722.9703502253345,0.5808255107254453,2709.0973750000003
2.4759507837716526,7.775436334302139,5.312883320418935,0.8668689312370788,725.6848466072689,0.8100540701145023,2709.0973750000003
