spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,runtime
355.4741028288644,2.294132839862085,5.964387745711029,4.525936354230462,579.5175433639271,0.6961123342784207,0.5077759231921418,1300769503.6920524,58.46735547655905,38.79411373044057,2793.143970000001
236.09576172880827,2.331947870755529,5.78655651577885,4.124187264299631,384.7633157244881,0.7776508697863813,0.5155972233384881,1196805476.3922563,26.61458643576564,43.584902679939866,2793.2196100000006
209.51651390031293,2.1748886737186917,4.008648521969573,4.252194115891028,830.3013194359694,0.6255359444457343,0.5149059808342747,1400708792.735358,42.00669658968545,46.936074666264716,2794.4348400000013
351.2977620289628,1.045340549278088,5.744243243898024,5.489431950103343,610.9680808726499,0.7366964754131946,0.5416612610861166,1211611059.8118186,52.05605094975111,44.79794001809658,2794.6161400000005
447.6354982971184,1.4382954448538983,4.0018310574509695,5.0433519651757415,688.9936727895678,0.7643294572935271,0.6249970995644254,1300661743.9321182,53.92904559340808,37.85872717826592,2795.582410000001
