,target,spark.broadcast.blockSize,spark.broadcast.checksum,spark.broadcast.compress,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.maxRemoteBlockSizeFetchToMem,spark.memory.fraction,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,spark.scheduler.mode,spark.scheduler.revive.interval,spark.shuffle.compress,spark.shuffle.file.buffer,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryMapThreshold
30,211.437,39.0,1.0,0.0,423.0,3.0,6.0,7.0,779.0,74.0,80.0,8.0,1613609728.0,0.56,0.0,0.0,0.84,0.0,1965315584.0,1280587520.0,63.0,0.0,577.0,1.0,44.0,5.0,273.0,2.0
31,177.058,53.319378844037786,0.4076928616011777,0.40872162742522244,428.5731435615442,2.6168142799516043,7.441458726774114,5.989917180549119,776.8217305977164,39.179933665809,110.59017331880966,5.960609936242033,1820950993.7819133,0.5819487127885881,0.317771678406504,790.1742286421016,0.6437878498964057,0.17819513586510882,1656231736.749563,1205971683.5372324,28.47079050600625,0.7425075043188091,595.686388771102,0.8949256002829524,47.341508346482385,3.024977378829365,251.39466693013043,1.3905136894752719
32,219.621,61.515613792834266,0.3039026115374115,0.13624287559621026,381.41735578656693,3.0717748837076826,7.171887025408797,5.097254797908548,837.4455939082903,70.93016480413263,114.9323745883601,5.623898949714029,1875612689.0678499,0.5344316390792307,0.26422115487147524,909.4523238545023,0.7721704971664577,0.3848076119164044,1384070643.117711,1356311946.0103416,41.812701712902566,0.35857505390082356,669.2264670079796,0.5150653365311734,42.59963418293377,1.6649495082473196,282.1851661431467,1.2162839479986547
33,224.324,57.61396380485064,0.29082938369644473,0.12241751225140513,367.2538574023235,1.9329005982803362,7.734304282509626,5.272835567642939,704.1802988144574,58.93944876920084,125.15901685848868,4.423048953750633,1456625618.8056734,0.7215693767928355,0.3223018545160885,713.7131689830981,0.6155046241361075,0.24407608184821702,1375633975.9049194,1233523155.24056,33.918990732723984,0.7522399814459051,673.9904990354001,0.8278460046771255,47.80160007325969,2.23466078459008,184.69895274600518,1.83960652146077
34,189.605,58.890026146379526,0.11989393055807196,0.42086247052525855,403.0028018090622,2.640692860377554,7.697418904662343,6.418947923060111,856.688668709839,44.06508715231504,127.31857352230625,4.494648609012358,1831143037.4732404,0.6727491969601058,0.459500868412861,940.2564953894531,0.5793067575977697,0.22924984179979505,1509467486.0387988,1517476410.6979687,33.613277048467054,0.49426560566238475,596.336050619857,0.6912740284880666,44.72435237903652,3.991711508409791,304.48956871978737,2.300885510313967
35,245.84,56.52249459616027,0.23303375802234638,0.6931080815062295,381.003272203661,2.0154605194102784,6.466413688783799,6.830293224641447,790.9516097698719,43.65569587010156,96.68816612400309,4.631035567385525,1888464959.1887133,0.5681550785913121,0.6036298907028563,715.836508497976,0.5289775237862179,0.10993005230438697,1868385180.1568632,1130065900.8972347,37.39047532417417,0.8232856679156142,567.687690383744,0.9461376216544952,43.79975424034034,3.988950566461908,202.45960565938267,2.037661858748204
36,226.508,45.75904264934967,0.657168942555354,0.5514761912782031,366.4853106049752,2.0489267703372125,7.362265923065521,5.563207598981056,744.1265871627018,62.69054393290211,87.64015695243347,4.458354323240465,1701159088.767702,0.5657699501522709,0.11061845955188626,659.4968542175358,0.5748830831595458,0.3676355877659694,1644857347.2715359,1091568751.3419008,32.13389783771403,0.4949528940728063,625.3758487667316,0.8386037951244858,40.41134836219747,3.333703872871043,232.13563864470112,1.624402224592227
37,218.172,53.267063996770666,0.20741262682521194,0.2658097597688643,410.698749640201,2.1853025352886166,7.800069867485106,5.848301972012559,695.1311688852533,45.21501730141675,116.88293669116862,4.672886095825459,1767722518.9659185,0.5601533187285016,0.20696108952657005,698.622361219281,0.6926122966570825,0.35434624769872397,1512424472.4541793,1074161325.9579961,38.11311605582247,0.56077596708329,595.7339037023547,0.7269213340656582,41.78570103549666,3.1709600196163894,227.0989372308391,1.9920839947562874
38,165.76,59.67330798252289,0.24120862371891202,0.2976096091403365,421.930780241468,2.7312387590876335,6.639834824016331,5.207953659760312,706.9031789762035,53.13966907851416,90.99272035154085,4.727511565362013,2020515359.4839048,0.5232557049499611,0.21899055166440684,873.4542948737021,0.7117720767533923,0.34082486606591655,1585209944.3199522,1137125515.0990753,29.869551176949834,0.7305345418487409,548.7591855731207,0.9797868018215976,47.4990611385777,3.654517651980328,214.36436536070522,1.104148409790317
39,212.153,55.33597942581593,0.3162711196531539,0.31131278477650914,396.4429851375039,3.0118149835270938,6.1361820634377935,4.650104292344008,773.1184147512201,53.54518717943823,74.26360783845558,5.724425531554137,1886010838.850157,0.5546474702603826,0.09769053127903696,867.2176781887092,0.7532697572001033,0.40767310565281045,1593109585.511868,1193975566.0898387,27.018246161443635,0.8938086090745336,635.0985943604045,0.9594245357705217,47.89300646934829,3.2580963512091743,240.2723313041806,1.1940476501905612
40,251.42,61.70496845995481,0.19076679167383426,0.24707705642749858,408.3925181477764,2.4360586686939727,7.1628119198150495,5.695385874818035,773.524632519471,43.973318611749434,83.16062262696005,4.385889180362573,2047219964.6641326,0.5341227546631656,0.27224969283940914,832.0187263119856,0.6928614764146542,0.2157678267870972,1496425790.7595096,1241812232.7788038,26.653618278725656,0.7831256254598404,590.0584994827299,0.9663079608671471,47.00573193258455,3.535249002928868,227.13861099558312,1.4302612485675064
41,223.042,63.66914698711469,0.12204128268289123,0.3031858968584727,413.36548933920216,2.810749895419445,6.840082994013423,5.029171003613032,650.6027025897276,59.54963152787455,86.32457944007864,4.721061408385302,2076150308.241965,0.5186328330177733,0.23912692311840125,886.1702763805338,0.6787886965324555,0.4193234745469732,1479324178.84719,1286043339.3309827,31.543030489784073,0.8320296411321688,569.5698617675966,0.96849201457742,46.64400556940235,3.113919429265281,226.83869911142756,1.2591482325907852
42,261.762,62.783431589193555,0.299718685514751,0.19444266379394734,427.29928962870014,2.422710021949886,6.1829518974944895,4.927914041259415,660.2811026537853,43.877280748493604,93.88722176674986,4.496955345774353,2035152280.2801208,0.5236726838802832,0.320499845338413,912.6823005006518,0.7280171529303983,0.2579919372339395,1646309109.5319173,1243809878.0392392,24.541882554461072,0.6783369283387473,607.05335930959,0.9594534227109451,44.63906638123925,3.6055517714710708,189.420970049951,1.450546539535039
43,206.276,56.47997651994654,0.1263260862916516,0.40579379477338506,429.24491427470576,2.5772256898641457,6.3076241322355,5.517474695189933,753.5571155712063,48.924286805278385,91.38628592677611,5.171284089068824,2009676730.6280634,0.5243331738926689,0.2803686811372772,868.1800630481205,0.6795380700814191,0.26560572415837347,1706392530.1324775,1074250925.672852,25.669804267314724,0.6547565903714632,574.878188602467,0.9536117537819253,45.1806393274757,3.5152309282485117,212.7385435615107,1.3032583366016666
44,224.084,62.20164358343702,0.1529743121482786,0.3975730428390185,395.63535502307167,2.586574413343572,6.468382604407787,5.564274194742071,722.0200247367484,45.056638266586646,99.66406814852101,4.922190443546629,2097310802.2883317,0.5340465532902758,0.21469548113368098,895.9938233569692,0.7162559147186244,0.40508272230446407,1583260799.139586,1138570208.893369,26.780542430252133,0.6404879370320509,534.1612381507148,0.9150585735835501,44.19526060332198,3.3136548895362297,232.39677850693246,1.0330753614632293
45,188.733,62.52078926074251,0.2598847936940378,0.2478184660352617,445.90403814527065,2.54125622834075,6.8174208812596,5.177246589788126,691.018835420394,56.06287337277022,89.56471733127098,4.892189843292866,1993204753.4673479,0.5564533809557162,0.30918883856280865,901.7449228009323,0.7408819083995709,0.28587502424580025,1616447882.0307107,1117661962.117386,34.10864016751558,0.8077837385015243,579.0201416279472,0.9867410110264911,47.484939347137924,3.5891680721858488,214.11583515794985,1.0010409513876612
46,212.718,61.646318596377284,0.3187507977280891,0.31067434234759306,424.2344792782792,2.57602478127068,6.3417704130742125,5.507719413989195,728.2276334783153,59.23989090046785,84.88633773184056,4.936036013851999,2103547511.4040327,0.5152830310379606,0.20029674197979613,863.4807604619924,0.7021263354840472,0.36135330441879,1624108555.410484,1174802560.3857718,31.969268904847176,0.7369664187013641,566.4731865695154,0.9653693459069689,47.15343202918829,3.3378882883693626,198.45010147500227,1.3056665729857262
47,182.115,60.826919902762114,0.21258852774254466,0.23933474385670442,418.5852820189897,2.5319307093564767,6.584853976602824,5.046474791426106,714.9341221429337,58.8927811025129,86.43220434060994,5.016720752639834,1975400006.9007742,0.5103225328102228,0.2712217732137938,852.5042945014511,0.7368850867775557,0.4098876953548063,1545392582.1706095,1148597748.7039423,30.11532651087272,0.6656395858769717,563.5900432818866,0.9268009313001238,47.7451759670859,3.9736699634658113,208.6784674831337,1.1897616952377472
48,179.629,61.3603590492109,0.18219197313212543,0.3292195942914597,431.0001783793308,2.62907943529567,6.844128543775744,5.271674750599876,686.4098457969417,53.380134297030445,91.29981664474224,4.484228204760735,2032270271.199428,0.534014632432926,0.2695023962160301,908.7295107418349,0.7153312724343759,0.32628110071637967,1568485000.5411127,1155432911.904158,27.25305065408076,0.7014734627259308,566.1458696616105,0.9527030242463106,45.71141739020918,3.5637823022398862,214.94253497819358,1.0071959136655875
49,215.037,59.306154061216816,0.23424337664619388,0.3293101105174101,408.42239698616567,2.826665566998183,6.468966293061743,5.056669761917995,705.0319461955829,57.484767792277985,89.44856113595027,4.987016192962717,2071694076.7076848,0.5033958361153285,0.1829126356740457,884.8803322446576,0.6915823628671505,0.32012510142506756,1587521423.0662012,1148010978.3191843,29.717963986097452,0.6833451032495348,575.8769740335285,0.9929270191731067,46.226490508737314,3.431653798322443,223.49174896476543,1.1913338546411807
50,220.323,59.64012351039543,0.253489552304631,0.26654934784024176,418.3261154986058,2.597527316994677,6.514003254591071,5.382793838295085,679.5352466077436,54.202840514997426,92.25505791334433,4.925459107086308,2076545968.1101773,0.5284061060561198,0.23546480987355678,869.5267900242276,0.7106321705968722,0.3708357997379773,1546916970.941893,1095262579.0690246,31.68967416366815,0.7503735799985288,535.2566233813687,0.9619786581720983,47.8899622927815,3.557319057458445,221.568382167092,1.0540668496922576
