spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.locality.wait,spark.memory.storageFraction,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,runtime
337.9640797450421,2.0926936320407465,7.194414364608157,4.14287540693659,625.6949866516244,7.594661845875271,0.5062133102203343,1710987632.7471457,1539398256.9896016,62.75330538647239,2605.416903940274
238.8041673921048,2.783898646203288,6.756110473346361,6.784829281659995,632.4422347678998,5.622629850092997,0.5107051546715533,1810238715.8480203,1345766636.0036812,63.112473355093954,2605.5108159459933
278.9890311461333,1.1319221813680476,6.940263853154677,6.088712118172987,831.5532152842374,9.591832415181024,0.5055806291902388,1325386196.8284593,1736002541.050683,69.5527833930056,2610.5902764901025
284.3904221387979,1.2142192862547434,7.496760055942163,3.2267985945713447,688.3882339517779,4.1321039185998085,0.5155170169225008,1388798899.3866076,1515686676.974975,43.247069715052234,2613.018081859254
315.69290210523656,1.6337475875633942,7.137210171826602,4.018749788543085,506.83277716747546,7.736754098293559,0.515132998602293,1176377322.4658003,1676223636.0174613,29.76617476979416,2621.373580762964
