spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,runtime
288.1796910227031,2.4986618300608647,7.906897158778578,6.837457584420399,783.4574270539847,0.8327365414161058,0.5113854459685941,1611453879.1410937,71.9241729441028,42.6580978974369,2792.7784100000013
251.02823322690762,1.4108411667771767,7.41282311339492,6.946554684685816,808.877590438883,0.6797113164875493,0.5254924480480665,1569186644.9571772,57.17765234688233,37.08946435314047,2792.9161300000014
343.695217510358,1.564062915008961,6.22338793076262,4.972094835718092,742.3695560080464,0.7999615417849375,0.506149836369048,1569305205.958486,27.60560480316669,47.58962964808836,2793.391030000001
489.47602333817434,2.027754649354552,4.384925043774649,3.627346713232609,495.9873280103104,0.8581580268635451,0.6801213990993874,1211615783.96165,53.55786647828126,40.081052894941045,2795.9764
213.86029833034144,2.319578157385472,7.280035033397785,5.328857938753822,740.5185399292209,0.8874447704925226,0.5359940782173956,1918499447.3820412,35.84117371217542,27.27668282479911,2796.1052900000013
